,MC_frame,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Chen,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Trnka,XLs_satif
1691,1691.0,0.25,0.25,0.89272030651341
1692,1692.0,0.25,0.25,0.896551724137931
1693,1693.0,0.25,0.25,0.9003831417624522
1694,1694.0,0.25,0.25,0.8888888888888888
1695,1695.0,0.25,0.25,0.896551724137931
1696,1696.0,0.25,0.25,0.8888888888888888
1697,1697.0,0.25,0.25,0.8888888888888888
1698,1698.0,0.25,0.25,0.89272030651341
1699,1699.0,0.25,0.25,0.89272030651341
1700,1700.0,0.25,0.25,0.89272030651341
1701,1701.0,0.25,0.25,0.8888888888888888
1702,1702.0,0.25,0.25,0.8850574712643678
1703,1703.0,0.25,0.25,0.8850574712643678
1704,1704.0,0.25,0.25,0.89272030651341
1705,1705.0,0.25,0.25,0.8812260536398467
1706,1706.0,0.25,0.25,0.8812260536398467
1707,1707.0,0.25,0.25,0.8812260536398467
1708,1708.0,0.25,0.25,0.8888888888888888
1709,1709.0,0.25,0.25,0.8850574712643678
1710,1710.0,0.25,0.25,0.8888888888888888
1711,1711.0,0.25,0.25,0.8888888888888888
1712,1712.0,0.25,0.25,0.89272030651341
1713,1713.0,0.25,0.25,0.89272030651341
1714,1714.0,0.25,0.25,0.89272030651341
1715,1715.0,0.25,0.25,0.89272030651341
1716,1716.0,0.25,0.25,0.8850574712643678
1717,1717.0,0.25,0.25,0.8850574712643678
1718,1718.0,0.25,0.25,0.8812260536398467
1719,1719.0,0.25,0.25,0.8888888888888888
1720,1720.0,0.25,0.25,0.8773946360153256
1721,1721.0,0.25,0.25,0.8888888888888888
1722,1722.0,0.25,0.25,0.896551724137931
1723,1723.0,0.25,0.25,0.89272030651341
1724,1724.0,0.25,0.25,0.89272030651341
1725,1725.0,0.25,0.25,0.9003831417624522
1726,1726.0,0.25,0.25,0.8850574712643678
1727,1727.0,0.25,0.25,0.8850574712643678
1728,1728.0,0.25,0.25,0.8850574712643678
1729,1729.0,0.25,0.25,0.896551724137931
1730,1730.0,0.25,0.25,0.89272030651341
1731,1731.0,0.25,0.25,0.89272030651341
1732,1732.0,0.25,0.25,0.8888888888888888
1733,1733.0,0.25,0.25,0.896551724137931
1734,1734.0,0.25,0.25,0.896551724137931
1735,1735.0,0.25,0.25,0.896551724137931
1736,1736.0,0.25,0.25,0.8888888888888888
1737,1737.0,0.25,0.25,0.8888888888888888
1738,1738.0,0.25,0.25,0.8850574712643678
1739,1739.0,0.25,0.25,0.8888888888888888
1740,1740.0,0.25,0.25,0.8850574712643678
1741,1741.0,0.25,0.25,0.8850574712643678
1742,1742.0,0.25,0.25,0.8812260536398467
1743,1743.0,0.25,0.25,0.8735632183908046
1744,1744.0,0.25,0.25,0.8888888888888888
1745,1745.0,0.25,0.25,0.89272030651341
1746,1746.0,0.25,0.25,0.8888888888888888
1747,1747.0,0.25,0.25,0.89272030651341
